codigo_onibus,placa,linha,latitude,longitude,velocidade,sentido,trajeto,hodometro,datahoracoleta,dataposicao,horaposicao
902232,,20,-23.020557,-43.500021,58.7,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],3175.2,2023-12-18 15:49:37,2023-12-18,15:49:19
861039050301551,,0,-22.885881,-43.225846,6.1,,,376666.9,2023-12-18 15:49:37,2023-12-07,18:47:57
902233,,25,-23.020923,-43.498721,55.6,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],2788.1,2023-12-18 15:49:37,2023-12-18,15:49:24
902238,,12,-23.002328,-43.366463,0.0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],24196.8,2023-12-18 15:49:37,2023-12-18,15:33:23
902413,,10,-22.996961,-43.365944,39.1,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],2790.4,2023-12-18 15:49:37,2023-12-18,15:47:32
902245,,10,-23.001941,-43.36555,0.0,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],2813.0,2023-12-18 15:49:37,2023-12-18,15:27:02
902260,,18,-23.006587,-43.314802,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],3328.0,2023-12-18 15:49:37,2023-12-18,15:26:52
902283,,12,-22.966215,-43.645152,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],609970.4,2023-12-18 15:49:37,2023-12-18,15:49:22
901008,,35,-22.965122,-43.391165,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],54463.9,2023-12-18 15:50:37,2023-12-18,15:15:54
901011,RIV8A74,0,-23.000714,-43.332076,55.2,,,57716.2,2023-12-18 15:50:37,2023-12-18,15:50:25
901018,,22,-23.006616,-43.312184,0.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],30998.3,2023-12-18 15:50:37,2023-12-18,15:50:17
901012,,52,-23.002319,-43.366043,0.1,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],50164.5,2023-12-18 15:50:37,2023-12-18,14:45:53
901014,,22,-23.006445,-43.312773,0.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],64388.0,2023-12-18 15:50:37,2023-12-18,15:45:36
901007,,22,-22.999939,-43.356621,59.4,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],51055.1,2023-12-18 15:50:37,2023-12-18,15:50:21
901009,,22,-23.000844,-43.366103,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],10835.5,2023-12-18 15:50:37,2023-12-18,15:50:21
901013,,51,-23.008659,-43.44049,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],60430.9,2023-12-18 15:50:37,2023-12-18,15:07:09
901010,RJM8G30,35,-22.970946,-43.388493,25.2,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],55213.5,2023-12-18 15:50:37,2023-12-18,15:50:30
901015,,35,-22.895188,-43.349919,15.4,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],47762.6,2023-12-18 15:50:37,2023-12-18,15:50:15
901047,,22,-22.964723,-43.392164,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],78305.4,2023-12-18 15:50:37,2023-12-18,15:06:04
901017,,22,-22.964563,-43.392153,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],49200.4,2023-12-18 15:50:37,2023-12-18,09:54:32
901063,,51,-22.977074,-43.406609,10.6,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],99911.7,2023-12-18 15:50:37,2023-12-18,15:50:17
901006,RJA9F56,22,-22.964513,-43.391882,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],52121.3,2023-12-18 15:50:37,2023-12-18,15:09:19
901005,RJB8E53,51,-22.997437,-43.425617,59.1,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],66867.899,2023-12-18 15:50:37,2023-12-18,15:50:07
901004,RJQ8J80,53,-22.884483,-43.399366,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],45580.9,2023-12-18 15:50:37,2023-12-18,15:50:28
902095,,40,-22.876719,-43.329092,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],28865.9,2023-12-18 15:50:37,2023-12-12,02:24:42
13409,KPY9733,10,-22.915786,-43.628365,0.0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),22420.5,2023-12-18 15:50:37,2023-04-26,21:10:13
KXM6403 SAVEIRO,KXM6403,0,-22.967425,-43.413374,0.0,,,7219.0,2023-12-18 15:50:37,2023-12-18,15:21:56
902090,,40,-23.002222,-43.365892,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],36115.8,2023-12-18 15:50:37,2023-12-18,15:48:19
KRA7040 - GOL,KRA7040,0,-22.942701,-43.662016,62.5,,,16375.3,2023-12-18 15:50:37,2023-12-18,12:44:31
LSG7008 ACELLO INFRA,LSG7008,0,-22.957039,-43.390487,0.0,,,20049.9,2023-12-18 15:50:37,2023-12-15,06:03:25
12704,LSM8778,20,-22.920368,-43.607281,0.0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],21199.9,2023-12-18 15:50:37,2023-06-08,07:00:34
12738,KRR2404,0,-22.95906,-43.395172,0.0,,,19308.8,2023-12-18 15:50:37,2023-12-18,15:09:07
KXE9191 PKP,KXE9191,0,-22.957409,-43.390353,0.0,,,4750.0,2023-12-18 15:50:37,2023-09-12,13:20:43
901057,,35,-22.970857,-43.388743,16.6,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],90946.0,2023-12-18 15:50:37,2023-12-18,15:50:16
901003,RKM8C54,22,-23.006635,-43.31248,8.3,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],52169.8,2023-12-18 15:50:37,2023-12-18,15:50:28
47026,KYA7928,12,-22.919286,-43.607066,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],28533.2,2023-12-18 15:50:37,2023-11-27,23:02:09
27176,LRK9563,25,-22.92039,-43.608533,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],36202.5,2023-12-18 15:50:37,2023-11-09,15:00:21
12725,LMJ1327,19,-22.919319,-43.607171,0.0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],11573.8,2023-12-18 15:50:37,2023-11-27,08:16:28
KWB9798 - APOIO VAN,KWB9798,0,-22.857327,-43.257058,0.0,,,13858.3,2023-12-18 15:50:37,2023-12-18,15:50:20
901002,,22,-22.999962,-43.361175,22.1,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],32271.3,2023-12-18 15:50:37,2023-12-18,15:38:32
902103,,40,-23.002226,-43.365547,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31499.0,2023-12-18 15:50:37,2023-12-18,15:32:46
901001,RJD7J89,22,-22.965404,-43.391658,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],44822.6,2023-12-18 15:50:37,2023-12-18,15:31:13
901050,,35,-22.989236,-43.365817,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],52032.6,2023-12-18 15:50:37,2023-12-18,15:50:26
901077,,52,-22.96464,-43.391968,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],49571.6,2023-12-18 15:50:37,2023-12-18,15:12:27
903045,,14,-23.007997,-43.440089,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],61942.5,2023-12-18 15:50:37,2023-12-18,15:04:11
902119,,41,-22.876377,-43.329773,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],26578.5,2023-12-18 15:50:37,2023-12-18,15:31:28
901058,,51,-22.861265,-43.398815,51.5,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],89089.2,2023-12-18 15:50:37,2023-12-18,15:50:18
902105,,40,-22.876711,-43.339678,29.1,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31497.6,2023-12-18 15:50:37,2023-12-18,15:49:53
901071,,50,-23.003736,-43.32317,24.1,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],76736.7,2023-12-18 15:50:37,2023-12-18,15:50:20
903027,,42,-22.852639,-43.262344,63.8,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],91090.9,2023-12-18 15:50:37,2023-12-18,15:50:16
901066,,52,-23.00095,-43.367597,0.0,volta,52 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],85498.2,2023-12-18 15:50:37,2023-12-18,15:49:50
903026,,42,-22.812885,-43.246103,59.3,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],78296.7,2023-12-18 15:50:37,2023-12-18,15:50:21
903029,,14,-23.008256,-43.440573,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],73404.0,2023-12-18 15:50:37,2023-12-18,15:30:54
902116,,35,-23.00219,-43.365496,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],32148.3,2023-12-18 15:50:37,2023-12-18,14:47:38
902115,,41,-23.008457,-43.440813,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29434.1,2023-12-18 15:50:37,2023-12-18,14:36:22
903028,,42,-22.839675,-43.239654,5.3,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],65980.899,2023-12-18 15:50:37,2023-12-18,15:50:23
901061,,51,-22.972717,-43.401679,0.0,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],89258.5,2023-12-18 15:50:37,2023-12-18,15:50:25
903030,,42,-22.852386,-43.316186,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],13414.2,2023-12-18 15:50:37,2023-12-18,15:50:16
903057,,17,-22.920533,-43.60797,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8,2023-12-18 15:50:37,2023-06-26,04:59:59
901051,,35,-22.964514,-43.392233,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],60187.8,2023-12-18 15:50:37,2023-12-18,15:47:29
901064,,53,-23.001295,-43.366229,23.0,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],95172.5,2023-12-18 15:50:37,2023-12-18,15:41:44
902107,,40,-23.002142,-43.366177,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],30416.5,2023-12-18 15:50:37,2023-12-18,11:29:13
901049,,0,-22.751625,-43.286923,0.0,,,56609.8,2023-12-18 15:50:37,2023-12-07,16:14:53
901073,,52,-22.964459,-43.391814,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],12634.9,2023-12-18 15:50:37,2023-12-18,15:41:14
901048,,51,-22.927842,-43.396018,23.3,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],61282.2,2023-12-18 15:50:37,2023-12-18,15:50:00
901065,,52,-22.964691,-43.392015,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],63406.8,2023-12-18 15:50:37,2023-12-18,15:31:25
903031,,14,-23.008234,-43.440166,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],72656.0,2023-12-18 15:50:37,2023-12-18,15:50:22
902092,,35,-23.00193,-43.36476,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],32087.5,2023-12-18 15:50:37,2023-12-18,14:51:41
903032,,14,-23.008189,-43.440034,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],59626.9,2023-12-18 15:50:37,2023-12-18,15:50:19
901075,,51,-22.96489,-43.391453,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],97527.4,2023-12-18 15:50:37,2023-12-18,14:52:30
903055,,17,-22.919343,-43.64106,53.6,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18630.6,2023-12-18 15:50:37,2023-12-18,15:50:22
902112,,35,-22.876367,-43.329491,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],31006.0,2023-12-18 15:50:37,2023-12-18,14:54:22
903037,,17,-22.903441,-43.556602,23.1,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],55595.7,2023-12-18 15:50:37,2023-12-18,15:30:00
903002,,14,-22.883961,-43.399662,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],31416.9,2023-12-18 15:50:37,2023-12-18,15:39:36
901080,,53,-22.964527,-43.39222,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],71205.4,2023-12-18 15:50:37,2023-12-18,15:42:00
902110,,40,-23.002221,-43.366274,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],27724.3,2023-12-18 15:50:37,2023-12-18,15:24:21
902114,,40,-22.876956,-43.33013,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],26499.8,2023-12-18 15:50:37,2023-12-18,15:41:27
902078,,40,-22.945848,-43.371971,51.4,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],30115.8,2023-12-18 15:50:37,2023-12-18,15:50:24
902111,,35,-22.974105,-43.363707,41.8,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],32230.4,2023-12-18 15:50:37,2023-12-18,10:41:56
902025,,40,-23.00139,-43.3673,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],29714.8,2023-12-18 15:50:37,2023-12-18,09:01:47
903054,,14,-23.007974,-43.439699,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],51218.1,2023-12-18 15:50:37,2023-12-18,15:05:33
903021,,42,-22.840625,-43.239836,23.2,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],71808.7,2023-12-18 15:50:37,2023-12-18,15:50:23
903056,,14,-23.007944,-43.440009,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],48869.3,2023-12-18 15:50:37,2023-12-18,15:05:45
903000,,38,-22.876997,-43.329821,8.7,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],71544.5,2023-12-18 15:50:37,2023-12-18,14:58:42
903058,,17,-22.92704,-43.678299,32.8,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],42320.7,2023-12-18 15:50:37,2023-12-18,15:50:29
901072,,52,-23.001977,-43.36627,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],74150.4,2023-12-18 15:50:37,2023-12-18,15:22:35
902045,,41,-23.00871,-43.44072,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],30170.2,2023-12-18 15:50:37,2023-12-18,14:29:01
903008,,14,-23.008237,-43.440733,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],73005.2,2023-12-18 15:50:37,2023-12-18,15:44:57
903007,,42,-22.854767,-43.323118,20.3,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],82275.6,2023-12-18 15:50:37,2023-12-18,15:50:28
903004,,14,-23.008002,-43.439746,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],71101.5,2023-12-18 15:50:37,2023-12-18,15:49:21
903006,,14,-23.008262,-43.440992,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],77027.9,2023-12-18 15:50:37,2023-12-18,07:51:50
901046,,35,-22.964886,-43.391652,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],68571.7,2023-12-18 15:50:37,2023-12-18,15:33:27
903005,,42,-22.920234,-43.607115,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],72468.8,2023-12-18 15:50:37,2023-12-18,15:50:18
903022,,42,-22.876257,-43.329338,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],81479.8,2023-12-18 15:50:37,2023-12-18,07:38:16
903035,,17,-22.917602,-43.68434,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],53080.8,2023-12-18 15:50:37,2023-12-18,15:50:22
901059,,51,-23.00871,-43.440816,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],92608.3,2023-12-18 15:50:37,2023-12-18,15:50:26
903003,,14,-23.008273,-43.440973,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],60338.9,2023-12-18 15:50:37,2023-12-18,15:45:03
901019,,22,-22.964913,-43.392137,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],60505.9,2023-12-18 15:50:37,2023-12-18,14:08:50
901020,,22,-22.998743,-43.367785,50.8,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],46055.3,2023-12-18 15:50:37,2023-12-18,15:50:29
901021,,22,-22.964743,-43.391964,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],48780.9,2023-12-18 15:50:37,2023-12-18,15:15:34
901022,,51,-22.85756,-43.39152,49.8,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],55793.3,2023-12-18 15:50:37,2023-12-18,15:50:28
901023,,51,-23.008503,-43.439857,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],81533.6,2023-12-18 15:50:37,2023-12-18,15:50:15
901024,,22,-22.965332,-43.392088,0.30000000000000004,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],27640.0,2023-12-18 15:50:37,2023-12-18,14:09:26
901025,,35,-22.964372,-43.391781,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],77961.5,2023-12-18 15:50:37,2023-12-18,15:49:12
901026,,51,-23.008635,-43.440517,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],79875.3,2023-12-18 15:50:37,2023-12-18,15:39:28
901027,,51,-22.892965,-43.400074,63.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],72474.2,2023-12-18 15:50:37,2023-12-18,15:50:16
901028,,22,-23.006416,-43.313025,0.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],53041.2,2023-12-18 15:50:37,2023-12-18,15:50:16
903001,,14,-23.008323,-43.440666,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],74444.4,2023-12-18 15:50:37,2023-12-18,08:38:06
901029,,22,-22.964507,-43.391837,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],56600.4,2023-12-18 15:50:37,2023-12-18,15:43:42
901030,,53,-22.922045,-43.39742,57.5,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],51376.6,2023-12-18 15:50:37,2023-12-18,15:49:33
901031,,35,-22.964528,-43.391957,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],55147.2,2023-12-18 15:50:37,2023-12-18,15:08:52
901032,,35,-23.001375,-43.365913,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],58311.4,2023-12-18 15:50:37,2023-12-18,15:50:12
901033,,35,-23.00061,-43.368862,35.4,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],63086.1,2023-12-18 15:50:37,2023-12-18,15:48:11
901034,,35,-22.955317,-43.377398,30.9,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],61607.9,2023-12-18 15:50:37,2023-12-18,15:50:15
901035,,35,-22.910855,-43.360138,55.9,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],57699.5,2023-12-18 15:50:37,2023-12-18,15:50:24
901036,,35,-22.895027,-43.349888,11.1,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],45964.0,2023-12-18 15:50:37,2023-12-18,15:50:16
901037,,13,-23.001366,-43.328873,7.1,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],50976.5,2023-12-18 15:50:37,2023-12-18,15:50:30
901038,,35,-22.964744,-43.392127,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],57276.8,2023-12-18 15:50:37,2023-12-18,15:18:17
901039,,12,-22.96455,-43.391964,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],51790.5,2023-12-18 15:50:37,2023-12-18,15:05:45
901040,,35,-22.965173,-43.391317,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],61420.5,2023-12-18 15:50:37,2023-12-18,14:15:39
901041,,35,-22.924861,-43.373853,14.9,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],56002.7,2023-12-18 15:50:37,2023-12-18,15:49:13
901042,,35,-22.959887,-43.388456,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],61195.9,2023-12-18 15:50:37,2023-12-18,15:50:28
901043,,35,-22.877494,-43.336999,2.9,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],53950.5,2023-12-18 15:50:37,2023-12-18,15:50:16
901054,,35,-22.988788,-43.36578,5.3,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],57918.1,2023-12-18 15:50:37,2023-12-18,15:50:22
903009,,42,-22.839803,-43.239519,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],81987.8,2023-12-18 15:50:37,2023-12-18,15:50:11
903010,,42,-22.840013,-43.282053,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],81445.3,2023-12-18 15:50:37,2023-12-18,15:50:23
903011,,42,-22.837734,-43.287279,46.5,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],78242.1,2023-12-18 15:50:37,2023-12-18,15:50:17
903012,,42,-22.846959,-43.243253,10.2,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],86867.6,2023-12-18 15:50:37,2023-12-18,15:50:28
903015,,14,-23.00822,-43.440746,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],75160.8,2023-12-18 15:50:37,2023-12-18,15:11:16
903016,,42,-22.877725,-43.336209,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],69941.0,2023-12-18 15:50:37,2023-12-18,15:50:20
903017,,14,-23.008597,-43.440117,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],72418.0,2023-12-18 15:50:37,2023-12-18,14:34:00
903018,,14,-22.972646,-43.403027,58.5,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],38799.8,2023-12-18 15:50:37,2023-12-18,15:50:21
903019,,50,-22.876952,-43.32978,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],4452.3,2023-12-18 15:50:37,2023-08-24,06:16:08
903020,,38,-22.876609,-43.329814999999996,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],14190.8,2023-12-18 15:50:37,2023-12-18,15:50:08
903023,,14,-22.972716,-43.403147,58.5,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],64974.0,2023-12-18 15:50:37,2023-12-18,15:50:16
903024,,14,-23.008603,-43.440247,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],76650.6,2023-12-18 15:50:37,2023-12-18,15:44:28
903025,,14,-23.008322,-43.440624,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],10699.8,2023-12-18 15:50:37,2023-12-18,15:38:22
903013,,42,-22.839933,-43.239463,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],71977.7,2023-12-18 15:50:37,2023-12-18,15:19:30
903014,,0,-22.839446,-43.239888,0.0,,,84690.3,2023-12-18 15:50:37,2023-12-18,15:50:29
902097,,35,-22.876559,-43.329725,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],33143.199,2023-12-18 15:50:37,2023-12-18,15:26:17
901045,,22,-23.000029,-43.363053,29.6,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],66338.7,2023-12-18 15:50:37,2023-12-18,15:50:22
901053,,53,-22.964511,-43.391972,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],55197.6,2023-12-18 15:50:37,2023-12-18,14:59:04
901060,,22,-23.006653,-43.311893,0.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],74964.8,2023-12-18 15:50:37,2023-12-18,15:50:30
903052,,17,-22.917925,-43.684256,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],53426.3,2023-12-18 15:50:37,2023-12-18,15:50:29
903060,,17,-22.918233999999998,-43.63894,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],51790.9,2023-12-18 15:50:37,2023-12-18,15:50:29
903063,,17,-22.935033,-43.665667,23.5,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],47387.3,2023-12-18 15:50:37,2023-12-18,15:50:24
901000,,50,-22.965113,-43.391624,0.0,ida,50 - GARAGEM X CENTRO OLIMPICO,53728.9,2023-12-18 15:50:37,2023-12-18,15:39:36
902113,,40,-22.879168,-43.338686,24.6,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],26893.7,2023-12-18 15:50:37,2023-12-18,15:50:15
902118,,41,-23.000951,-43.364319,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],26855.5,2023-12-18 15:50:37,2023-12-18,09:00:39
902117,,40,-22.878273,-43.336231,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31462.2,2023-12-18 15:50:37,2023-12-18,15:50:16
901052,,53,-22.973322,-43.376112,23.6,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],51980.6,2023-12-18 15:50:37,2023-12-18,15:50:19
901056,,35,-23.002148,-43.367243,18.8,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],56960.8,2023-12-18 15:50:37,2023-12-18,10:59:46
902125,,10,-23.000716,-43.368066,17.3,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],4357.5,2023-12-18 15:50:37,2023-12-18,15:49:46
901044,,35,-22.970718,-43.388875,28.6,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],63931.4,2023-12-18 15:50:37,2023-12-18,15:50:25
903033,,14,-23.00801,-43.44001,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],7705.5,2023-12-18 15:50:37,2023-12-18,15:46:41
902049,,0,-22.897851,-43.211817,43.1,,,68811.9,2023-12-18 15:50:37,2023-12-10,09:54:43
